rebalance_month,symbol,rank,adv_usd,n_days_trailing
2019-07,XYZ,31,965985144.19,250
2019-07,VZ,32,959978119.88,250
2019-07,GE,33,956095609.26,250
2019-07,ORCL,34,953854160.36,250
2019-07,CRM,35,948350544.83,250
2019-07,MRK,36,926639530.82,250
2019-07,PG,37,923537748.97,250
2019-07,CVX,38,912654379.89,250
2019-07,MA,39,910795078.51,250
2019-07,ADBE,40,908466083.88,250
2019-07,BKNG,41,894816917.89,250
2019-07,CMCSA,42,878861705.23,250
2019-07,WMT,43,816168328.0,250
2019-07,PYPL,44,795958806.94,250
2019-07,SBUX,45,767635914.42,250
2019-07,IBM,46,719780231.79,250
2019-07,KO,47,715013647.93,250
2019-07,CAT,48,714792145.23,250
2019-07,GS,49,703094480.94,250
2019-07,UNP,50,700927465.57,250
2019-07,BMY,51,692747442.79,250
2019-07,CVS,52,691309323.51,250
2019-07,MCD,53,691179692.16,250
2019-07,PEP,54,687146767.65,250
2019-07,CELG,55,686874970.27,250
2019-07,TXN,56,683549991.68,250
2019-07,AABA,57,675199932.57,250
2019-07,DWDP,58,671267692.24,230
2019-07,DD,59,652381580.22,250
2019-07,ROKU,60,650945940.76,250
2019-07,BIDU,61,650206419.71,250
2019-07,ABBV,62,632500425.89,250
2019-07,AMGN,63,623598874.73,250
2019-07,NKE,64,617633814.3,250
2019-07,RTX,65,610250984.7,250
2019-07,MO,66,569309654.13,250
2019-07,MMM,67,563902840.36,250
2019-07,MDT,68,560381660.19,250
2019-07,BIIB,69,557889610.11,250
2019-07,EA,70,556362314.18,250
2019-07,COST,71,550891157.24,250
2019-07,GILD,72,549388397.95,250
2019-07,PM,73,542451930.44,250
2019-07,MS,74,541503665.72,250
2019-07,CI,75,537941732.56,250
2019-07,LOW,76,536694307.13,250
2019-07,SLB,77,520115666.09,250
2019-07,NXPI,78,517545799.74,250
2019-07,HON,79,510250600.46,250
2019-07,JD,80,500641297.2,250
2019-07,FOXA,81,498739016.67,250
2019-07,AMAT,82,487596867.12,250
2019-07,ABT,83,486860380.6,250
2019-07,CHTR,84,481789683.97,250
2019-07,COP,85,481041986.96,250
2019-07,MPC,86,479541455.69,250
2019-07,ELV,87,473989495.57,250
2019-07,LRCX,88,464923887.23,250
2019-07,LMT,89,464851129.14,250
2019-07,APC,90,462828585.69,250
2019-07,STZ,91,456243747.97,250
2019-07,OXY,92,453575264.68,250
2019-07,NOW,93,444432766.05,250
2019-07,ISRG,94,443372420.78,250
2019-07,GM,95,443350017.61,250
2019-07,AGN,96,442086172.77,250
2019-07,TMO,97,440746211.26,250
2019-07,TGT,98,437280885.73,250
2019-07,EBAY,99,429733250.34,250
2019-07,F,100,428925766.01,250
2019-07,TWLO,101,428583241.55,250
2019-07,FDX,102,424514038.65,250
2019-07,AXP,103,414218282.42,250
2019-07,CSX,104,409220004.58,250
2019-07,NEE,105,406750301.67,250
2019-07,INTU,106,402876783.06,250
2019-07,EOG,107,399294692.09,250
2019-07,KHC,108,394574636.24,250
2019-07,CMG,109,393562518.93,250
2019-07,TJX,110,390313474.82,250
2019-07,USB,111,388677489.12,250
2019-07,ACN,112,386950656.55,250
2019-07,DAL,113,381841777.61,250
2019-07,RTN,114,381204283.15,250
2019-07,DE,115,378595928.41,250
2019-07,CGC,116,375821572.67,250
2019-07,MDLZ,117,373531729.82,250
2019-07,RHT,118,373444446.56,250
2019-07,XLNX,119,371763494.69,250
2019-07,TLRY,120,369603564.32,238
2019-07,HAL,121,367891611.03,250
2019-07,UPS,122,367548467.84,250
2019-07,NOC,123,366358641.42,250
2019-07,VLO,124,364700618.67,250
2019-07,TSM,125,360989452.9,250
2019-07,SCHW,126,360286832.03,250
2019-07,AMT,127,356746528.28,250
2019-07,WDAY,128,350048109.58,250
2019-07,CME,129,350012169.49,250
2019-07,NSC,130,349788763.12,250
2019-07,DUK,131,348545383.12,250
2019-07,LULU,132,348523305.44,250
2019-07,ILMN,133,348355985.79,250
2019-07,ALGN,134,343882872.21,250
2019-07,ADP,135,341099502.19,250
2019-07,DHR,136,337947775.74,250
2019-07,D,137,334611846.67,250
2019-07,WYNN,138,334299633.96,250
2019-07,VALE,139,333594744.71,250
2019-07,HUM,140,330339647.24,250
2019-07,PNC,141,329955573.44,250
2019-07,BLK,142,323493690.06,250
2019-07,NEM,143,322939184.21,250
2019-07,CTSH,144,320562280.8,250
2019-07,ADI,145,318496319.97,250
2019-07,ADSK,146,317960609.02,250
2019-07,EL,147,316297323.82,250
2019-07,WDC,148,316114942.15,250
2019-07,SHW,149,313520291.3,250
2019-07,BDX,150,313279001.71,250
2019-08,AMZN,1,9585848700.68,251
2019-08,AAPL,2,6801875595.74,251
2019-08,META,3,3789725546.36,251
2019-08,MSFT,4,3726629454.73,251
2019-08,BABA,5,3248354726.52,251
2019-08,TSLA,6,2833760038.29,251
2019-08,NVDA,7,2555673036.23,251
2019-08,AMD,8,2328975553.62,251
2019-08,GOOGL,9,2249983879.06,251
2019-08,GOOG,10,1993100979.27,251
2019-08,BA,11,1935371887.58,251
2019-08,BAC,12,1818598305.83,251
2019-08,JPM,13,1633403124.06,251
2019-08,V,14,1502667529.28,251
2019-08,MU,15,1367354379.71,251
2019-08,INTC,16,1358304033.39,251
2019-08,DIS,17,1267796905.06,251
2019-08,CSCO,18,1232964984.52,251
2019-08,WFC,19,1182271450.63,251
2019-08,QCOM,20,1178011837.2,251
2019-08,JNJ,21,1169724918.06,251
2019-08,UNH,22,1158405890.26,251
2019-08,C,23,1137809317.26,251
2019-08,T,24,1137082298.82,251
2019-08,PFE,25,1134351320.58,251
2019-08,XOM,26,1085129159.7,251
2019-08,LLY,27,1022632419.93,251
2019-08,BRK.B,28,1004145533.47,251
2019-08,HD,29,980708590.08,251
2019-08,XYZ,30,964911221.03,251
2019-08,VZ,31,962628104.61,251
2019-08,CRM,32,959605431.76,251
2019-08,MRK,33,955049952.64,251
2019-08,PG,34,947783729.88,251
2019-08,AVGO,35,939549322.62,251
2019-08,ORCL,36,927640475.18,251
2019-08,GE,37,924176413.46,251
2019-08,MA,38,918426060.75,251
2019-08,CVX,39,906833285.12,251
2019-08,ADBE,40,902711337.31,251
2019-08,BKNG,41,879486843.41,251
2019-08,CMCSA,42,876393383.46,251
2019-08,WMT,43,813916192.04,251
2019-08,PYPL,44,803807235.75,251
2019-08,SBUX,45,777143281.85,251
2019-08,KO,46,730944858.03,251
2019-08,BMY,47,717627829.56,251
2019-08,IBM,48,708318642.58,251
2019-08,CAT,49,706959749.02,251
2019-08,ROKU,50,705524856.56,251
2019-08,UNP,51,699784753.17,251
2019-08,MCD,52,695526011.52,251
2019-08,TXN,53,693223355.46,251
2019-08,DWDP,54,691372363.97,209
2019-08,CVS,55,687463307.95,251
2019-08,GS,56,687252455.68,251
2019-08,CELG,57,671190941.08,251
2019-08,PEP,58,661606663.72,251
2019-08,ABBV,59,646344256.41,251
2019-08,DD,60,633188098.76,251
2019-08,AMGN,61,621914938.48,251
2019-08,NKE,62,619752520.52,251
2019-08,BIDU,63,616231996.38,251
2019-08,AABA,64,609734976.23,251
2019-08,RTX,65,600076219.2,251
2019-08,MMM,66,563948335.19,251
2019-08,MDT,67,563681477.2,251
2019-08,MO,68,558275780.62,251
2019-08,COST,69,553956468.78,251
2019-08,EA,70,551119137.17,251
2019-08,LOW,71,543028817.76,251
2019-08,GILD,72,537823869.67,251
2019-08,CI,73,537795424.06,251
2019-08,MS,74,534597828.54,251
2019-08,PM,75,532034340.48,251
2019-08,SLB,76,513238828.41,251
2019-08,HON,77,504059833.68,251
2019-08,BIIB,78,502205743.19,251
2019-08,ABT,79,493953363.16,251
2019-08,AGN,80,491590986.09,251
2019-08,APC,81,487946220.01,251
2019-08,JD,82,486213614.33,251
2019-08,AMAT,83,484297189.57,251
2019-08,CHTR,84,484272714.24,251
2019-08,ELV,85,483877559.5,251
2019-08,COP,86,476016232.25,251
2019-08,MPC,87,469686700.51,251
2019-08,LMT,88,464557595.08,251
2019-08,NXPI,89,463255773.25,251
2019-08,TWLO,90,461132666.63,251
2019-08,OXY,91,456706472.1,251
2019-08,NOW,92,455888577.49,251
2019-08,LRCX,93,451403793.52,251
2019-08,TMO,94,445183220.6,251
2019-08,TGT,95,441952283.17,251
2019-08,STZ,96,441589239.08,251
2019-08,FOXA,97,438911222.13,251
2019-08,ISRG,98,432028746.67,251
2019-08,GM,99,428418311.87,251
2019-08,F,100,428000451.51,251
2019-08,EBAY,101,422611428.32,251
2019-08,FDX,102,422098443.53,251
2019-08,AXP,103,419424704.76,251
2019-08,CSX,104,412304029.54,251
2019-08,NEE,105,409889641.42,251
2019-08,INTU,106,407382932.96,251
2019-08,EOG,107,398807618.36,251
2019-08,CMG,108,397110212.6,251
2019-08,XLNX,109,391171212.88,251
2019-08,TJX,110,390082610.21,251
2019-08,KHC,111,387932024.01,251
2019-08,DAL,112,385097377.2,251
2019-08,ACN,113,384285804.69,251
2019-08,RTN,114,382346419.04,251
2019-08,CGC,115,382256916.28,251
2019-08,USB,116,380106222.72,251
2019-08,UPS,117,378706127.29,251
2019-08,RHT,118,377743515.72,234
2019-08,MDLZ,119,372605533.41,251
2019-08,ILMN,120,369267435.68,251
2019-08,SCHW,121,368329171.1,251
2019-08,DE,122,367208714.15,251
2019-08,AMT,123,363063359.87,251
2019-08,TSM,124,357983077.32,251
2019-08,WDAY,125,357116611.65,251
2019-08,NSC,126,356387120.78,251
2019-08,LULU,127,356334787.87,251
2019-08,VLO,128,355447502.64,251
2019-08,HAL,129,355406290.63,251
2019-08,NOC,130,354863954.62,251
2019-08,FISV,131,354496102.86,251
2019-08,ADP,132,353606782.62,251
2019-08,ALGN,133,351416376.14,251
2019-08,CME,134,351395499.25,251
2019-08,FIS,135,349403656.32,251
2019-08,TLRY,136,348659810.25,251
2019-08,DHR,137,343228540.78,251
2019-08,DUK,138,343078654.01,251
2019-08,HUM,139,340545188.62,251
2019-08,SHOP,140,339494545.51,251
2019-08,D,141,335705954.49,251
2019-08,VALE,142,335315625.37,251
2019-08,NEM,143,333425245.62,251
2019-08,WP,144,332751392.34,250
2019-08,WDC,145,322998450.89,251
2019-08,PNC,146,321278635.6,251
2019-08,ADI,147,321001535.76,251
2019-08,TMUS,148,319912556.39,251
2019-08,WYNN,149,319766498.42,251
2019-08,CNC,150,319569288.13,251
2019-09,AMZN,1,9463687966.19,250
2019-09,AAPL,2,6796011157.8,250
2019-09,MSFT,3,3877736345.54,250
2019-09,META,4,3629424087.81,250
2019-09,BABA,5,3097792782.39,250
2019-09,TSLA,6,2587943107.15,250
2019-09,NVDA,7,2432801548.16,250
2019-09,AMD,8,2350007638.29,250
2019-09,GOOGL,9,2229567293.36,250
2019-09,GOOG,10,1997213777.55,250
2019-09,BA,11,1988262816.93,250
2019-09,BAC,12,1842194455.75,250
2019-09,JPM,13,1644968304.05,250
2019-09,V,14,1535272725.4,250
2019-09,INTC,15,1362450770.4,250
2019-09,DIS,16,1330359761.15,250
2019-09,MU,17,1316312888.01,250
2019-09,CSCO,18,1263311855.55,250
2019-09,JNJ,19,1202547313.47,250
2019-09,UNH,20,1188089901.41,250
2019-09,QCOM,21,1180934029.21,250
2019-09,WFC,22,1174514592.43,250
2019-09,T,23,1155810673.78,250
2019-09,C,24,1150822085.16,250
2019-09,PFE,25,1148666052.16,250
2019-09,XOM,26,1100460827.64,250
2019-09,LLY,27,1030271740.82,250
2019-09,CRM,28,1023316306.38,250
2019-09,BRK.B,29,1015146518.64,250
2019-09,HD,30,1001206440.32,250
2019-09,PG,31,985822039.6,250
2019-09,MRK,32,975361042.03,250
2019-09,VZ,33,973966403.71,250
2019-09,MA,34,957004114.18,250
2019-09,XYZ,35,951494966.58,250
2019-09,GE,36,946557026.02,250
2019-09,AVGO,37,933442485.66,250
2019-09,CVX,38,920096904.4,250
2019-09,ORCL,39,919872287.47,250
2019-09,ADBE,40,910720925.8,250
2019-09,CMCSA,41,898363474.54,250
2019-09,BKNG,42,843579457.84,250
2019-09,PYPL,43,824897467.54,250
2019-09,WMT,44,812096457.12,250
2019-09,SBUX,45,795673182.53,250
2019-09,ROKU,46,790293370.93,250
2019-09,KO,47,753444995.34,250
2019-09,BMY,48,743224239.72,250
2019-09,IBM,49,717646621.85,250
2019-09,MCD,50,711695388.55,250
2019-09,UNP,51,708432921.08,250
2019-09,TXN,52,705741273.07,250
2019-09,CAT,53,698101729.02,250
2019-09,CVS,54,696310706.74,250
2019-09,PEP,55,672500649.13,250
2019-09,GS,56,669200270.23,250
2019-09,CELG,57,663319565.93,250
2019-09,AMGN,58,656508889.75,250
2019-09,ABBV,59,655372316.79,250
2019-09,NKE,60,628620476.66,250
2019-09,DD,61,611220339.62,250
2019-09,RTX,62,594266737.39,250
2019-09,BIDU,63,578524708.68,250
2019-09,MO,64,577759706.11,250
2019-09,COST,65,577666531.09,250
2019-09,MMM,66,574980785.78,250
2019-09,MDT,67,566752479.0,250
2019-09,PM,68,553808779.17,250
2019-09,LOW,69,552976546.39,250
2019-09,MS,70,539116043.3,250
2019-09,GILD,71,530082227.31,250
2019-09,AABA,72,530041244.89,250
2019-09,EA,73,522710524.95,250
2019-09,APC,74,522496893.23,234
2019-09,AGN,75,519601046.13,250
2019-09,CI,76,515290292.13,250
2019-09,SLB,77,512728969.52,250
2019-09,HON,78,510316185.5,250
2019-09,ABT,79,508717064.78,250
2019-09,ELV,80,496326601.64,250
2019-09,BIIB,81,496236726.65,250
2019-09,CHTR,82,492197921.26,250
2019-09,TWLO,83,486463421.24,250
2019-09,JD,84,479970966.0,250
2019-09,COP,85,475399049.9,250
2019-09,TGT,86,474251740.84,250
2019-09,NOW,87,471961838.34,250
2019-09,OXY,88,471929043.71,250
2019-09,LMT,89,469702095.42,250
2019-09,AMAT,90,469063395.47,250
2019-09,MPC,91,468315076.19,250
2019-09,TMO,92,462349838.99,250
2019-09,LRCX,93,442003275.55,250
2019-09,ISRG,94,437801112.28,250
2019-09,AXP,95,435608491.6,250
2019-09,NXPI,96,432827902.24,250
2019-09,NEE,97,430359450.44,250
2019-09,EBAY,98,424336884.71,250
2019-09,FDX,99,423522727.74,250
2019-09,F,100,423374717.29,250
2019-09,GM,101,419851014.5,250
2019-09,LIN,102,419655037.05,209
2019-09,FOXA,103,418693766.29,250
2019-09,INTU,104,416381797.38,250
2019-09,CSX,105,413474106.6,250
2019-09,XLNX,106,410270101.79,250
2019-09,STZ,107,408607301.21,250
2019-09,EOG,108,400398059.23,250
2019-09,SHOP,109,396485886.92,250
2019-09,FIS,110,395868483.24,250
2019-09,RHT,111,395639419.75,211
2019-09,TJX,112,395264131.36,250
2019-09,ACN,113,393549086.79,250
2019-09,FISV,114,393071955.08,250
2019-09,DAL,115,391441562.27,250
2019-09,UPS,116,390113436.32,250
2019-09,CMG,117,386732001.69,250
2019-09,RTN,118,384407454.77,250
2019-09,KHC,119,381997359.32,250
2019-09,MDLZ,120,381652463.47,250
2019-09,USB,121,381362541.64,250
2019-09,SCHW,122,378157998.09,250
2019-09,AMT,123,377572219.52,250
2019-09,WDAY,124,370856147.35,250
2019-09,DE,125,367143978.24,250
2019-09,NSC,126,361918779.52,250
2019-09,ILMN,127,361787298.27,250
2019-09,ADP,128,358245245.92,250
2019-09,CME,129,357804979.1,250
2019-09,TSM,130,356594823.3,250
2019-09,HUM,131,356197148.7,250
2019-09,HAL,132,356153317.98,250
2019-09,CGC,133,354444839.98,250
2019-09,VLO,134,352566066.95,250
2019-09,DHR,135,350978866.5,250
2019-09,NOC,136,350498547.76,250
2019-09,ALGN,137,349731276.74,250
2019-09,LULU,138,349528000.68,250
2019-09,D,139,347541639.56,250
2019-09,NEM,140,345705209.37,250
2019-09,DUK,141,345334794.84,250
2019-09,WP,142,340080414.99,227
2019-09,ADSK,143,334981666.42,250
2019-09,TLRY,144,334065494.49,250
2019-09,VALE,145,333998517.27,250
2019-09,PNC,146,326265564.46,250
2019-09,CNC,147,325514269.44,250
2019-09,ADI,148,324904075.81,250
2019-09,WDC,149,323099412.53,250
2019-09,TMUS,150,321184873.9,250
2019-10,AMZN,1,9112936379.93,251
2019-10,AAPL,2,6620395529.93,251
2019-10,MSFT,3,3908510454.82,251
2019-10,META,4,3476925624.59,251
2019-10,BABA,5,2980301191.67,251
2019-10,TSLA,6,2483597112.76,251
2019-10,NVDA,7,2358820488.52,251
2019-10,GOOGL,8,2174179102.25,251
2019-10,AMD,9,2090009441.75,251
2019-10,BA,10,2005321963.64,251
2019-10,GOOG,11,1983085889.62,251
2019-10,BAC,12,1852050148.82,251
2019-10,JPM,13,1636498269.07,251
2019-10,V,14,1563321871.77,251
2019-10,DIS,15,1350859735.59,251
2019-10,INTC,16,1350846690.47,251
2019-10,CSCO,17,1262391613.61,251
2019-10,MU,18,1247926831.82,251
2019-10,UNH,19,1205211303.87,251
2019-10,JNJ,20,1193696241.29,251
2019-10,T,21,1178361368.99,251
2019-10,WFC,22,1169963899.81,251
2019-10,PFE,23,1147013840.1,251
2019-10,C,24,1136698677.69,251
2019-10,QCOM,25,1126193308.16,251
2019-10,XOM,26,1080685426.88,251
2019-10,LLY,27,1029909764.66,251
2019-10,CRM,28,1008988532.02,251
2019-10,PG,29,1008087499.1,251
2019-10,BRK.B,30,1003304564.45,251
2019-10,ROKU,31,1000410221.45,251
2019-10,HD,32,997844625.34,251
2019-10,MRK,33,994422383.41,251
2019-10,MA,34,987723512.63,251
2019-10,VZ,35,954539105.88,251
2019-10,CVX,36,922395416.22,251
2019-10,ADBE,37,917330309.02,251
2019-10,GE,38,914912847.15,251
2019-10,ORCL,39,906983665.55,251
2019-10,XYZ,40,902732633.48,251
2019-10,CMCSA,41,892692656.34,251
2019-10,AVGO,42,892014387.11,251
2019-10,BKNG,43,837638401.23,251
2019-10,PYPL,44,821192353.13,251
2019-10,WMT,45,812850674.08,251
2019-10,SBUX,46,804235830.04,251
2019-10,KO,47,766227814.73,251
2019-10,BMY,48,753384947.02,251
2019-10,MCD,49,718373865.7,251
2019-10,TXN,50,693729015.39,251
2019-10,CAT,51,689704325.83,251
2019-10,IBM,52,686381699.02,251
2019-10,PEP,53,680551110.17,251
2019-10,UNP,54,680141852.33,251
2019-10,CVS,55,680141841.3,251
2019-10,ABBV,56,663442689.1,251
2019-10,GS,57,661112095.26,251
2019-10,CELG,58,660852730.55,251
2019-10,AMGN,59,653314764.22,251
2019-10,NKE,60,619508943.47,251
2019-10,COST,61,593066633.46,251
2019-10,MO,62,587806328.03,251
2019-10,RTX,63,582124355.91,251
2019-10,DD,64,578016762.76,251
2019-10,MDT,65,574328302.64,251
2019-10,MMM,66,567700300.1,251
2019-10,PM,67,566816280.81,251
2019-10,BIDU,68,565272075.55,251
2019-10,AABA,69,548695349.1,251
2019-10,APC,70,544500069.69,215
2019-10,LOW,71,540315431.75,251
2019-10,MS,72,535480184.92,251
2019-10,AGN,73,533277171.54,251
2019-10,GILD,74,525651594.52,251
2019-10,HON,75,519338516.94,251
2019-10,TWLO,76,514159228.84,251
2019-10,EA,77,504691999.53,251
2019-10,ABT,78,503640941.97,251
2019-10,SLB,79,502766799.03,251
2019-10,ELV,80,501036004.66,251
2019-10,CI,81,497837878.2,251
2019-10,CHTR,82,497055852.81,251
2019-10,BIIB,83,491044827.15,251
2019-10,TGT,84,481268445.91,251
2019-10,COP,85,479013279.97,251
2019-10,NOW,86,475629824.32,251
2019-10,OXY,87,474790372.0,251
2019-10,TMO,88,473746658.16,251
2019-10,LMT,89,469370809.16,251
2019-10,SHOP,90,461414411.65,251
2019-10,AMAT,91,456863237.01,251
2019-10,MPC,92,449256288.01,251
2019-10,JD,93,447976196.99,251
2019-10,AXP,94,446483899.26,251
2019-10,NEE,95,445322761.18,251
2019-10,LRCX,96,440086036.27,251
2019-10,ISRG,97,438607794.85,251
2019-10,FDX,98,428139180.9,251
2019-10,FIS,99,421711227.22,251
2019-10,XLNX,100,421439710.7,251
2019-10,FISV,101,420611546.66,251
2019-10,EBAY,102,419856586.48,251
2019-10,F,103,414389347.39,251
2019-10,LIN,104,412115301.52,229
2019-10,INTU,105,410441764.14,251
2019-10,GM,106,409286227.69,251
2019-10,CSX,107,408977532.71,251
2019-10,EOG,108,402365389.39,251
2019-10,AMT,109,400208578.34,251
2019-10,ACN,110,398496798.41,251
2019-10,CMG,111,397516351.16,251
2019-10,NXPI,112,394324324.25,251
2019-10,STZ,113,392782895.27,251
2019-10,UPS,114,392598158.58,251
2019-10,DAL,115,392139342.71,251
2019-10,FOXA,116,389338886.85,251
2019-10,RTN,117,387788262.94,251
2019-10,TJX,118,385569839.69,251
2019-10,MDLZ,119,385034362.16,251
2019-10,USB,120,381667168.13,251
2019-10,SCHW,121,379056314.56,251
2019-10,WDAY,122,377967069.94,251
2019-10,ILMN,123,370275010.68,251
2019-10,KHC,124,368748462.35,251
2019-10,DE,125,368679213.37,251
2019-10,LULU,126,367062004.89,251
2019-10,ADP,127,364659301.62,251
2019-10,HUM,128,363966503.14,251
2019-10,CME,129,363872696.29,251
2019-10,DHR,130,360572927.39,251
2019-10,NSC,131,356285992.98,251
2019-10,NOC,132,355865694.94,251
2019-10,NEM,133,354889142.75,251
2019-10,D,134,354181128.0,251
2019-10,WP,135,353316439.17,208
2019-10,TSM,136,350919804.57,251
2019-10,ALGN,137,349843038.03,251
2019-10,HAL,138,348250228.32,251
2019-10,VLO,139,347506072.18,251
2019-10,ADSK,140,340481547.66,251
2019-10,DUK,141,336168901.99,251
2019-10,VALE,142,329648811.45,251
2019-10,CNC,143,328174970.18,251
2019-10,PNC,144,327609223.44,251
2019-10,EL,145,323391610.06,251
2019-10,TMUS,146,322129770.31,251
2019-10,ULTA,147,321143530.25,251
2019-10,BDX,148,320890679.42,251
2019-10,WDC,149,319964630.69,251
2019-10,SPGI,150,318076753.86,251
2019-11,AMZN,1,8322634257.79,251
2019-11,AAPL,2,6494590307.16,251
2019-11,MSFT,3,3815345100.19,251
2019-11,META,4,3329388513.43,251
2019-11,BABA,5,2841829781.44,251
2019-11,TSLA,6,2411589936.86,251
2019-11,NVDA,7,2200687752.11,251
2019-11,GOOGL,8,2071609654.29,251
2019-11,BA,9,2015222999.34,251
2019-11,AMD,10,1962247273.71,251
2019-11,GOOG,11,1908710226.33,251
2019-11,BAC,12,1788935346.11,251
2019-11,JPM,13,1570315329.21,251
2019-11,V,14,1538397608.93,251
2019-11,DIS,15,1356452979.48,251
2019-11,INTC,16,1299942864.39,251
2019-11,CSCO,17,1236167562.18,251
2019-11,UNH,18,1216954961.2,251
2019-11,JNJ,19,1207485646.68,251
2019-11,MU,20,1189579965.63,251
2019-11,ROKU,21,1171248833.3,251
2019-11,T,22,1153022387.76,251
2019-11,WFC,23,1147086184.65,251
2019-11,PFE,24,1100088786.2,251
2019-11,C,25,1094785122.21,251
2019-11,QCOM,26,1074053530.82,251
2019-11,XOM,27,1045611353.63,251
2019-11,LLY,28,1011469487.39,251
2019-11,PG,29,991783987.13,251
2019-11,CRM,30,979199858.52,251
2019-11,MRK,31,976618877.09,251
2019-11,BRK.B,32,972482266.66,251
2019-11,MA,33,972227641.72,251
2019-11,HD,34,956570304.52,251
2019-11,VZ,35,915306037.91,251
2019-11,CVX,36,900509500.23,251
2019-11,ADBE,37,876148412.22,251
2019-11,ORCL,38,875658493.61,251
2019-11,AVGO,39,869468351.87,251
2019-11,CMCSA,40,863466676.52,251
2019-11,GE,41,819969687.96,251
2019-11,BKNG,42,805475484.85,251
2019-11,XYZ,43,791376064.49,251
2019-11,PYPL,44,790538864.0,251
2019-11,SBUX,45,784447544.07,251
2019-11,WMT,46,776324120.77,251
2019-11,BMY,47,762632078.68,251
2019-11,KO,48,760942352.85,251
2019-11,MCD,49,729077427.1,251
2019-11,PEP,50,672948630.05,251
2019-11,ABBV,51,666468182.7,251
2019-11,CVS,52,665223593.95,251
2019-11,TXN,53,664535419.86,251
2019-11,UNP,54,660101497.73,251
2019-11,CELG,55,653863858.21,251
2019-11,CAT,56,646237132.04,251
2019-11,GS,57,640729760.88,251
2019-11,AMGN,58,632658722.62,251
2019-11,IBM,59,631762195.2,251
2019-11,NKE,60,616075815.12,251
2019-11,COST,61,590055483.77,251
2019-11,MO,62,582554556.63,251
2019-11,MDT,63,564291813.73,251
2019-11,RTX,64,562936335.85,251
2019-11,MMM,65,556483262.66,251
2019-11,PM,66,549705827.54,251
2019-11,AABA,67,549421043.22,230
2019-11,DD,68,530558249.42,251
2019-11,AGN,69,529005572.09,251
2019-11,BIDU,70,526192123.65,251
2019-11,LOW,71,524534165.13,251
2019-11,TWLO,72,524480364.38,251
2019-11,BIIB,73,522362735.77,251
2019-11,MS,74,517730726.25,251
2019-11,GILD,75,509518923.71,251
2019-11,SHOP,76,506616725.34,251
2019-11,HON,77,506288174.89,251
2019-11,ELV,78,504445328.41,251
2019-11,NOW,79,503594941.63,251
2019-11,CHTR,80,493408606.29,251
2019-11,SLB,81,492813663.59,251
2019-11,ABT,82,489372905.04,251
2019-11,TGT,83,487911135.19,251
2019-11,CI,84,482893721.71,251
2019-11,EA,85,476593269.92,251
2019-11,TMO,86,471585876.92,251
2019-11,OXY,87,466315123.85,251
2019-11,COP,88,463400599.69,251
